iter	Passed	Remaining
3222	24342	51184
3223	24348	51173
3224	24352	51159
3225	24358	51148
3226	24362	51132
3227	24367	51120
3228	24371	51106
3229	24376	51092
3230	24381	51079
3231	24386	51066
3232	24391	51053
3233	24396	51040
3234	24401	51027
3235	24407	51016
3236	24414	51009
3237	24418	50994
3238	24423	50981
3239	24428	50967
3240	24432	50952
3241	24440	50945
3242	24446	50935
3243	24453	50927
3244	24457	50913
3245	24465	50905
3246	24469	50891
3247	24474	50878
3248	24480	50867
3249	24485	50853
3250	24489	50839
3251	24495	50828
3252	24500	50817
3253	24506	50805
3254	24511	50792
3255	24515	50776
3256	24519	50763
3257	24525	50751
3258	24529	50736
3259	24536	50728
3260	24540	50713
3261	24544	50699
3262	24550	50687
3263	24554	50673
3264	24558	50658
3265	24564	50647
3266	24569	50636
3267	24575	50624
3268	24580	50613
3269	24585	50600
3270	24589	50585
3271	24594	50572
3272	24599	50558
3273	24603	50544
3274	24607	50530
3275	24612	50516
3276	24617	50503
3277	24622	50491
3278	24628	50480
3279	24638	50478
3280	24646	50471
3281	24652	50462
3282	24656	50447
3283	24660	50432
3284	24668	50425
3285	24673	50412
3286	24677	50398
3287	24682	50386
3288	24687	50373
3289	24694	50363
3290	24699	50353
3291	24704	50339
3292	24708	50324
3293	24714	50314
3294	24720	50303
3295	24725	50291
3296	24731	50280
3297	24737	50269
3298	24743	50258
3299	24747	50245
3300	24751	50230
3301	24755	50215
3302	24759	50201
3303	24763	50187
3304	24769	50176
3305	24775	50165
3306	24779	50151
3307	24783	50136
3308	24788	50124
3309	24793	50111
3310	24798	50098
3311	24804	50087
3312	24808	50074
3313	24813	50061
3314	24818	50049
3315	24825	50040
3316	24831	50030
3317	24837	50019
3318	24844	50011
3319	24856	50012
3320	24863	50004
3321	24874	50003
3322	24878	49990
3323	24882	49974
3324	24888	49963
3325	24892	49949
3326	24896	49934
3327	24899	49919
3328	24903	49904
3329	24909	49893
3330	24913	49880
3331	24918	49867
3332	24922	49852
3333	24927	49839
3334	24931	49825
3335	24937	49814
3336	24942	49802
3337	24948	49792
3338	24953	49779
3339	24959	49769
3340	24963	49755
3341	24969	49745
3342	24973	49731
3343	24981	49723
3344	24986	49712
3345	24991	49698
3346	24995	49685
3347	25001	49673
3348	25007	49663
3349	25015	49656
3350	25020	49644
3351	25027	49636
3352	25034	49628
3353	25046	49630
3354	25053	49622
3355	25063	49619
3356	25076	49622
3357	25103	49654
3358	25112	49649
3359	25118	49639
3360	25125	49629
3361	25132	49621
3362	25138	49611
3363	25144	49601
3364	25149	49588
3365	25154	49576
3366	25158	49562
3367	25164	49552
3368	25171	49544
3369	25176	49531
3370	25182	49521
3371	25186	49506
3372	25190	49492
3373	25195	49479
3374	25200	49466
3375	25204	49454
3376	25211	49444
3377	25220	49439
3378	25227	49431
3379	25235	49425
3380	25245	49422
3381	25253	49416
3382	25257	49403
3383	25264	49394
3384	25269	49382
3385	25276	49373
3386	25281	49360
3387	25284	49345
3388	25290	49334
3389	25296	49324
3390	25301	49312
3391	25305	49298
3392	25311	49287
3393	25317	49276
3394	25323	49267
3395	25328	49254
3396	25332	49240
3397	25340	49233
3398	25347	49225
3399	25353	49214
3400	25359	49205
3401	25367	49199
3402	25373	49187
3403	25382	49183
3404	25389	49176
3405	25398	49171
3406	25408	49168
3407	25418	49166
3408	25428	49163
3409	25438	49160
3410	25447	49156
3411	25453	49145
3412	25465	49147
3413	25471	49138
3414	25478	49129
3415	25484	49119
3416	25493	49113
3417	25500	49106
3418	25508	49099
3419	25513	49087
3420	25523	49085
3421	25530	49075
3422	25540	49073
3423	25545	49062
3424	25556	49061
3425	25561	49049
3426	25572	49047
3427	25577	49036
3428	25585	49030
3429	25591	49019
3430	25597	49008
3431	25604	49001
3432	25611	48992
3433	25622	48991
3434	25628	48981
3435	25636	48974
3436	25646	48971
3437	25653	48963
3438	25657	48950
3439	25665	48943
3440	25671	48933
3441	25679	48926
3442	25685	48916
3443	25690	48903
3444	25702	48905
3445	25706	48891
3446	25716	48889
3447	25723	48879
3448	25729	48869
3449	25734	48857
3450	25741	48850
3451	25745	48836
3452	25753	48830
3453	25763	48826
3454	25770	48817
3455	25782	48819
3456	25790	48813
3457	25799	48809
3458	25810	48808
3459	25823	48811
3460	25830	48802
3461	25841	48802
3462	25847	48791
3463	25857	48787
3464	25862	48776
3465	25870	48770
3466	25878	48763
3467	25883	48751
3468	25893	48749
3469	25898	48737
3470	25905	48729
3471	25911	48719
3472	25918	48709
3473	25927	48705
3474	25934	48696
3475	25941	48689
3476	25949	48681
3477	25955	48672
3478	25960	48661
3479	25969	48655
3480	25975	48645
3481	25985	48641
3482	25991	48632
3483	26001	48629
3484	26008	48621
3485	26017	48617
3486	26024	48608
3487	26033	48603
3488	26039	48592
3489	26049	48590
3490	26056	48582
3491	26067	48581
3492	26075	48574
3493	26080	48562
3494	26087	48554
3495	26094	48547
3496	26103	48541
3497	26111	48535
3498	26118	48526
3499	26129	48526
3500	26136	48518
3501	26147	48517
3502	26155	48510
3503	26164	48505
3504	26174	48503
3505	26181	48495
3506	26189	48487
3507	26197	48482
3508	26208	48480
3509	26214	48469
3510	26221	48462
3511	26230	48457
3512	26242	48458
3513	26251	48453
3514	26258	48445
3515	26263	48434
3516	26271	48426
3517	26275	48414
3518	26285	48411
3519	26290	48398
3520	26294	48385
3521	26302	48378
3522	26308	48367
3523	26316	48361
3524	26323	48353
3525	26335	48353
3526	26340	48341
3527	26347	48333
3528	26353	48323
3529	26363	48320
3530	26369	48311
3531	26376	48302
3532	26381	48290
3533	26386	48278
3534	26391	48266
3535	26397	48256
3536	26406	48251
3537	26417	48250
3538	26425	48243
3539	26430	48231
3540	26435	48220
3541	26441	48209
3542	26445	48195
3543	26453	48189
3544	26461	48182
3545	26464	48167
3546	26474	48163
3547	26479	48153
3548	26487	48145
3549	26494	48137
3550	26500	48127
3551	26510	48124
3552	26518	48117
3553	26527	48112
3554	26534	48106
3555	26543	48100
3556	26551	48094
3557	26559	48087
3558	26570	48087
3559	26576	48077
3560	26586	48072
3561	26592	48064
3562	26600	48056
3563	26607	48049
3564	26619	48049
3565	26623	48036
3566	26633	48033
3567	26644	48031
3568	26652	48026
3569	26664	48026
3570	26672	48018
3571	26680	48012
3572	26687	48005
3573	26699	48004
3574	26706	47996
3575	26712	47987
3576	26717	47975
3577	26727	47971
3578	26734	47963
3579	26742	47957
3580	26751	47952
3581	26763	47953
3582	26768	47941
3583	26782	47945
3584	26791	47940
3585	26796	47929
3586	26805	47924
3587	26811	47914
3588	26823	47914
3589	26830	47905
3590	26845	47911
3591	26851	47902
3592	26860	47897
3593	26871	47896
3594	26880	47890
3595	26889	47886
3596	26893	47873
3597	26902	47868
3598	26910	47861
3599	26921	47861
3600	26933	47860
3601	26959	47886
3602	26975	47894
3603	26986	47892
3604	27000	47896
3605	27014	47900
3606	27021	47893
3607	27045	47915
3608	27055	47911
3609	27069	47915
3610	27080	47913
3611	27090	47910
3612	27114	47933
3613	27125	47931
3614	27134	47925
3615	27145	47925
3616	27155	47922
3617	27166	47921
3618	27177	47918
3619	27202	47942
3620	27212	47939
3621	27222	47936
3622	27231	47931
3623	27245	47934
3624	27260	47940
3625	27268	47934
3626	27275	47926
3627	27282	47917
3628	27290	47910
3629	27297	47901
3630	27305	47896
3631	27309	47882
3632	27319	47878
3633	27324	47866
3634	27331	47858
3635	27338	47850
3636	27349	47848
3637	27354	47836
3638	27362	47830
3639	27370	47822
3640	27377	47813
3641	27384	47805
3642	27391	47798
3643	27402	47795
3644	27412	47793
3645	27421	47788
3646	27429	47782
3647	27434	47768
3648	27442	47762
3649	27449	47754
3650	27457	47748
3651	27465	47740
3652	27472	47732
3653	27480	47726
3654	27490	47722
3655	27497	47715
3656	27508	47713
3657	27516	47707
3658	27525	47701
3659	27530	47689
3660	27538	47683
3661	27544	47671
3662	27552	47665
3663	27558	47656
3664	27565	47646
3665	27573	47640
3666	27577	47626
3667	27585	47620
3668	27592	47611
3669	27608	47619
3670	27616	47611
3671	27624	47606
3672	27634	47603
3673	27639	47590
3674	27649	47586
3675	27654	47574
3676	27660	47565
3677	27669	47559
3678	27677	47553
3679	27686	47548
3680	27694	47541
3681	27702	47535
3682	27710	47528
3683	27717	47519
3684	27724	47511
3685	27733	47506
3686	27744	47505
3687	27751	47497
3688	27762	47495
3689	27770	47487
3690	27777	47479
3691	27782	47468
3692	27788	47457
3693	27795	47449
3694	27803	47442
3695	27813	47439
3696	27823	47435
3697	27829	47425
3698	27836	47417
3699	27841	47405
3700	27863	47422
3701	27872	47418
3702	27879	47409
3703	27888	47403
3704	27898	47401
3705	27905	47391
3706	27912	47383
3707	27920	47377
3708	27926	47366
3709	27940	47371
3710	27948	47363
3711	27953	47352
3712	27961	47345
3713	27967	47335
3714	27974	47326
3715	27981	47318
3716	27986	47307
3717	27999	47308
3718	28007	47301
3719	28016	47296
3720	28026	47293
3721	28032	47283
3722	28043	47281
3723	28050	47273
3724	28059	47268
3725	28066	47259
3726	28075	47254
3727	28081	47245
3728	28090	47238
3729	28095	47228
3730	28106	47226
3731	28111	47214
3732	28119	47207
3733	28126	47198
3734	28132	47189
3735	28141	47182
3736	28145	47169
3737	28151	47160
3738	28155	47146
3739	28159	47133
3740	28165	47123
3741	28170	47111
3742	28176	47101
3743	28180	47088
3744	28184	47074
3745	28188	47061
3746	28198	47057
3747	28208	47053
3748	28214	47044
3749	28221	47035
3750	28226	47023
3751	28234	47018
3752	28241	47009
3753	28251	47004
3754	28259	46998
3755	28264	46986
3756	28270	46977
3757	28276	46967
3758	28281	46955
3759	28287	46946
3760	28298	46943
3761	28306	46937
3762	28316	46933
3763	28323	46924
3764	28333	46922
3765	28339	46911
3766	28345	46901
3767	28350	46889
3768	28356	46879
3769	28362	46869
3770	28369	46861
3771	28374	46849
3772	28377	46834
3773	28382	46822
3774	28388	46813
3775	28395	46804
3776	28402	46796
3777	28410	46789
3778	28418	46782
3779	28425	46774
3780	28429	46761
3781	28439	46757
3782	28444	46745
3783	28457	46747
3784	28462	46735
3785	28472	46732
3786	28478	46722
3787	28484	46711
3788	28489	46700
3789	28494	46688
3790	28500	46678
3791	28506	46668
3792	28511	46657
3793	28516	46645
3794	28521	46633
3795	28528	46626
3796	28532	46612
3797	28537	46600
3798	28542	46588
3799	28547	46577
3800	28551	46564
3801	28557	46554
3802	28566	46548
3803	28571	46537
3804	28578	46528
3805	28582	46516
3806	28587	46504
3807	28595	46497
3808	28601	46488
3809	28610	46483
3810	28614	46469
3811	28620	46460
3812	28630	46456
3813	28639	46450
3814	28647	46444
3815	28658	46443
3816	28665	46433
3817	28675	46430
3818	28680	46419
3819	28689	46414
3820	28696	46405
3821	28706	46401
3822	28711	46390
3823	28719	46383
3824	28726	46375
3825	28734	46369
3826	28741	46360
3827	28748	46352
3828	28755	46343
3829	28760	46331
3830	28765	46321
3831	28770	46309
3832	28774	46295
3833	28782	46288
3834	28787	46277
3835	28791	46264
3836	28798	46256
3837	28808	46252
3838	28817	46247
3839	28821	46235
3840	28831	46231
3841	28837	46220
3842	28846	46216
3843	28852	46205
3844	28859	46198
3845	28868	46192
3846	28874	46182
3847	28882	46176
3848	28889	46167
3849	28897	46160
3850	28902	46149
3851	28912	46146
3852	28918	46135
3853	28929	46133
3854	28932	46119
3855	28943	46117
3856	28948	46105
3857	28956	46099
3858	28962	46089
3859	28967	46077
3860	28977	46074
3861	28987	46071
3862	28995	46063
3863	29004	46058
3864	29010	46048
3865	29017	46040
3866	29024	46032
3867	29033	46026
3868	29041	46020
3869	29051	46016
3870	29058	46007
3871	29068	46005
3872	29074	45994
3873	29080	45985
3874	29085	45973
3875	29092	45964
3876	29101	45960
3877	29106	45949
3878	29116	45946
3879	29127	45943
3880	29136	45938
3881	29146	45934
3882	29152	45924
3883	29161	45919
3884	29169	45913
3885	29180	45910
3886	29187	45902
3887	29193	45892
3888	29198	45881
3889	29207	45876
3890	29214	45867
3891	29228	45870
3892	29235	45861
3893	29243	45854
3894	29247	45842
3895	29259	45842
3896	29265	45832
3897	29270	45820
3898	29274	45808
3899	29281	45799
3900	29286	45788
3901	29292	45778
3902	29297	45767
3903	29301	45753
3904	29305	45741
3905	29312	45731
3906	29317	45720
3907	29322	45708
3908	29329	45700
3909	29334	45689
3910	29339	45678
3911	29343	45666
3912	29348	45654
3913	29354	45643
3914	29358	45631
3915	29365	45623
3916	29372	45614
3917	29378	45604
3918	29389	45602
3919	29398	45597
3920	29404	45587
3921	29415	45585
3922	29422	45577
3923	29432	45573
3924	29436	45560
3925	29445	45555
3926	29450	45544
3927	29460	45541
3928	29466	45531
3929	29476	45526
3930	29482	45517
3931	29492	45514
3932	29497	45502
3933	29507	45498
3934	29512	45487
3935	29524	45486
3936	29528	45473
3937	29538	45469
3938	29545	45461
3939	29550	45451
3940	29563	45452
3941	29572	45446
3942	29581	45440
3943	29586	45430
3944	29592	45420
3945	29601	45414
3946	29605	45401
3947	29614	45396
3948	29623	45391
3949	29634	45389
3950	29640	45380
3951	29648	45373
3952	29656	45365
3953	29664	45359
3954	29669	45348
3955	29673	45335
3956	29679	45325
3957	29684	45313
3958	29688	45300
3959	29691	45287
3960	29696	45275
3961	29701	45264
3962	29705	45251
3963	29710	45239
3964	29715	45228
3965	29722	45221
3966	29729	45211
3967	29734	45200
3968	29738	45187
3969	29744	45178
3970	29748	45166
3971	29756	45158
3972	29765	45153
3973	29773	45146
3974	29780	45138
3975	29790	45135
3976	29795	45124
3977	29800	45112
3978	29809	45107
3979	29816	45099
3980	29825	45094
3981	29832	45086
3982	29840	45078
3983	29845	45068
3984	29854	45063
3985	29861	45054
3986	29871	45051
3987	29876	45039
3988	29884	45032
3989	29889	45020
3990	29894	45010
3991	29899	44999
3992	29905	44989
3993	29910	44978
3994	29916	44968
3995	29921	44956
3996	29926	44946
3997	29931	44934
3998	29936	44923
3999	29942	44913
4000	29950	44906
4001	29954	44893
4002	29960	44884
4003	29968	44877
4004	29975	44870
4005	29983	44863
4006	29989	44853
4007	29998	44847
4008	30006	44841
4009	30015	44836
4010	30025	44831
4011	30032	44824
4012	30041	44818
4013	30049	44812
4014	30059	44808
4015	30065	44798
4016	30074	44792
4017	30080	44783
4018	30087	44775
4019	30094	44767
4020	30098	44754
4021	30108	44751
4022	30114	44740
4023	30123	44736
4024	30129	44726
4025	30139	44722
4026	30147	44716
4027	30156	44710
4028	30163	44703
4029	30172	44697
4030	30179	44689
4031	30188	44683
4032	30193	44672
4033	30204	44669
4034	30210	44661
4035	30218	44653
4036	30223	44642
4037	30234	44640
4038	30238	44627
4039	30250	44626
4040	30255	44616
4041	30264	44610
4042	30270	44600
4043	30279	44595
4044	30285	44585
4045	30291	44576
4046	30299	44569
4047	30306	44560
4048	30313	44553
4049	30318	44541
4050	30327	44537
4051	30332	44526
4052	30341	44520
4053	30348	44512
4054	30356	44504
4055	30363	44497
4056	30378	44500
4057	30384	44490
4058	30394	44486
4059	30400	44477
4060	30409	44471
4061	30414	44460
4062	30425	44458
4063	30436	44456
4064	30442	44446
4065	30449	44438
4066	30456	44429
4067	30463	44421
4068	30467	44409
4069	30473	44400
4070	30479	44390
4071	30489	44385
4072	30493	44374
4073	30504	44371
4074	30512	44364
4075	30519	44357
4076	30527	44349
4077	30537	44345
4078	30545	44338
4079	30552	44330
4080	30562	44327
4081	30568	44318
4082	30578	44314
4083	30585	44305
4084	30596	44302
4085	30604	44295
4086	30613	44291
4087	30619	44281
4088	30628	44275
4089	30635	44267
4090	30645	44264
4091	30653	44257
4092	30662	44251
4093	30665	44238
4094	30675	44233
4095	30680	44222
4096	30692	44221
4097	30699	44214
4098	30703	44201
4099	30708	44190
4100	30714	44181
4101	30720	44171
4102	30737	44177
4103	30749	44176
4104	30763	44178
4105	30772	44172
4106	30778	44162
4107	30788	44159
4108	30798	44155
4109	30805	44146
4110	30812	44138
4111	30821	44134
4112	30827	44124
4113	30834	44115
4114	30840	44106
4115	30850	44102
4116	30860	44097
4117	30864	44085
4118	30872	44079
4119	30878	44069
4120	30883	44058
4121	30889	44048
4122	30896	44039
4123	30900	44028
4124	30904	44015
4125	30909	44004
4126	30914	43993
4127	30919	43982
4128	30927	43976
4129	30935	43969
4130	30944	43963
4131	30955	43960
4132	30962	43952
4133	30970	43946
4134	30975	43934
4135	30980	43923
4136	30985	43913
4137	30991	43903
4138	30996	43892
4139	31005	43887
4140	31012	43878
4141	31023	43876
4142	31031	43870
4143	31039	43862
4144	31043	43849
4145	31050	43842
4146	31056	43832
4147	31061	43822
4148	31068	43813
4149	31074	43803
4150	31080	43794
4151	31086	43784
4152	31090	43772
4153	31097	43763
4154	31102	43752
4155	31106	43740
4156	31114	43733
4157	31121	43726
4158	31130	43720
4159	31139	43714
4160	31147	43708
4161	31152	43697
4162	31160	43690
4163	31168	43683
4164	31177	43678
4165	31184	43670
4166	31191	43662
4167	31198	43654
4168	31206	43646
4169	31211	43635
4170	31215	43624
4171	31222	43615
4172	31225	43602
4173	31230	43591
4174	31236	43581
4175	31240	43569
4176	31247	43560
4177	31255	43554
4178	31267	43552
4179	31278	43550
4180	31291	43550
4181	31305	43552
4182	31310	43541
4183	31321	43538
4184	31326	43528
4185	31333	43519
4186	31341	43512
4187	31351	43509
4188	31358	43500
4189	31366	43493
4190	31372	43483
4191	31381	43479
4192	31385	43466
4193	31390	43455
4194	31398	43448
4195	31402	43435
4196	31408	43427
4197	31414	43417
4198	31419	43406
4199	31425	43396
4200	31428	43383
4201	31432	43371
4202	31437	43359
4203	31444	43352
4204	31448	43340
4205	31452	43327
4206	31459	43319
4207	31465	43310
4208	31472	43302
4209	31477	43290
4210	31483	43281
4211	31489	43272
4212	31493	43259
4213	31499	43250
4214	31507	43243
4215	31511	43231
4216	31521	43227
4217	31531	43223
4218	31540	43217
4219	31545	43206
4220	31553	43200
4221	31559	43190
4222	31564	43179
4223	31571	43171
4224	31575	43159
4225	31585	43154
4226	31592	43146
4227	31596	43135
4228	31603	43126
4229	31608	43116
4230	31618	43112
4231	31623	43101
4232	31631	43094
4233	31637	43085
4234	31645	43078
4235	31651	43068
4236	31656	43057
4237	31664	43050
4238	31669	43040
4239	31673	43028
4240	31684	43025
4241	31690	43015
4242	31698	43009
4243	31707	43003
4244	31718	43000
4245	31728	42996
4246	31735	42988
4247	31748	42988
4248	31756	42982
4249	31763	42974
4250	31768	42963
4251	31779	42960
4252	31790	42957
4253	31799	42953
4254	31812	42951
4255	31817	42942
4256	31825	42935
4257	31835	42930
4258	31844	42925
4259	31852	42919
4260	31862	42915
4261	31871	42909
4262	31879	42902
4263	31889	42898
4264	31896	42889
4265	31908	42889
4266	31921	42889
4267	31934	42888
4268	31940	42879
4269	31949	42873
4270	31958	42867
4271	31968	42864
4272	31976	42857
4273	31984	42850
4274	31994	42846
4275	32000	42836
4276	32009	42831
4277	32014	42820
4278	32021	42812
4279	32025	42800
4280	32030	42789
4281	32036	42780
4282	32041	42768
4283	32046	42757
4284	32053	42750
4285	32059	42741
4286	32066	42732
4287	32072	42723
4288	32078	42714
4289	32084	42704
4290	32095	42701
4291	32102	42693
4292	32111	42688
4293	32120	42682
4294	32128	42675
4295	32137	42671
4296	32143	42661
4297	32150	42652
4298	32155	42642
4299	32162	42633
4300	32168	42624
4301	32174	42615
4302	32190	42618
4303	32206	42623
4304	32214	42616
4305	32219	42605
4306	32225	42595
4307	32229	42583
4308	32232	42570
4309	32238	42560
4310	32243	42549
4311	32248	42538
4312	32255	42531
4313	32261	42522
4314	32266	42510
4315	32270	42499
4316	32277	42490
4317	32281	42478
4318	32287	42469
4319	32293	42460
4320	32301	42453
4321	32311	42449
4322	32320	42442
4323	32324	42430
4324	32328	42420
4325	32334	42409
4326	32338	42398
4327	32343	42387
4328	32348	42376
4329	32353	42366
4330	32358	42354
4331	32362	42343
4332	32366	42331
4333	32372	42321
4334	32377	42311
4335	32382	42299
4336	32385	42287
4337	32389	42275
4338	32394	42263
4339	32399	42254
4340	32406	42245
4341	32410	42233
4342	32415	42222
4343	32420	42211
4344	32425	42201
4345	32430	42190
4346	32434	42179
4347	32439	42168
4348	32444	42157
4349	32449	42146
4350	32454	42136
4351	32459	42125
4352	32464	42114
4353	32470	42105
4354	32474	42094
4355	32481	42085
4356	32489	42079
4357	32496	42071
4358	32503	42063
4359	32510	42054
4360	32514	42042
4361	32518	42031
4362	32523	42020
4363	32529	42011
4364	32534	42000
4365	32539	41989
4366	32542	41977
4367	32546	41964
4368	32552	41955
4369	32557	41944
4370	32561	41933
4371	32566	41922
4372	32571	41911
4373	32574	41898
4374	32579	41887
4375	32584	41876
4376	32588	41865
4377	32594	41856
4378	32599	41845
4379	32604	41834
4380	32609	41824
4381	32616	41815
4382	32620	41804
4383	32625	41794
4384	32630	41783
4385	32634	41772
4386	32641	41763
4387	32646	41752
4388	32651	41743
4389	32655	41730
4390	32660	41720
4391	32667	41712
4392	32673	41703
4393	32680	41695
4394	32686	41686
4395	32691	41675
4396	32697	41665
4397	32701	41654
4398	32706	41643
4399	32710	41631
4400	32714	41620
4401	32719	41609
4402	32725	41600
4403	32729	41587
4404	32733	41577
4405	32738	41565
4406	32743	41554
4407	32747	41543
4408	32752	41533
4409	32758	41523
4410	32764	41513
4411	32768	41503
4412	32773	41492
4413	32778	41481
4414	32783	41470
4415	32787	41458
4416	32790	41446
4417	32795	41435
4418	32799	41424
4419	32804	41413
4420	32809	41402
4421	32813	41391
4422	32818	41380
4423	32822	41369
4424	32827	41359
4425	32832	41348
4426	32836	41336
4427	32841	41325
4428	32846	41315
4429	32850	41304
4430	32855	41293
4431	32864	41287
4432	32871	41280
4433	32880	41275
4434	32886	41266
4435	32891	41255
4436	32896	41244
4437	32900	41232
4438	32905	41223
4439	32910	41212
4440	32915	41202
4441	32920	41191
4442	32925	41181
4443	32929	41168
4444	32934	41159
4445	32940	41150
4446	32945	41138
4447	32949	41127
4448	32953	41116
4449	32958	41105
4450	32962	41093
4451	32966	41081
4452	32971	41071
4453	32977	41062
4454	32982	41052
4455	32988	41043
4456	32994	41033
4457	32997	41021
4458	33002	41010
4459	33006	40999
4460	33011	40989
4461	33017	40979
4462	33022	40969
4463	33027	40959
4464	33032	40948
4465	33037	40938
4466	33041	40926
4467	33045	40914
4468	33051	40905
4469	33060	40900
4470	33067	40892
4471	33075	40885
4472	33079	40874
4473	33086	40866
4474	33092	40857
4475	33097	40846
4476	33101	40835
4477	33106	40824
4478	33111	40815
4479	33116	40803
4480	33120	40792
4481	33125	40782
4482	33130	40771
4483	33135	40761
4484	33140	40751
4485	33145	40741
4486	33149	40729
4487	33154	40718
4488	33158	40707
4489	33163	40697
4490	33168	40686
4491	33172	40675
4492	33177	40665
4493	33183	40656
4494	33188	40646
4495	33192	40634
4496	33197	40623
4497	33201	40612
4498	33206	40601
4499	33210	40591
4500	33214	40579
4501	33218	40567
4502	33222	40555
4503	33226	40544
4504	33231	40534
4505	33236	40523
4506	33241	40513
4507	33245	40502
4508	33252	40494
4509	33259	40486
4510	33266	40478
4511	33274	40472
4512	33279	40461
4513	33285	40452
4514	33289	40441
4515	33293	40429
4516	33298	40419
4517	33304	40410
4518	33308	40398
4519	33313	40388
4520	33318	40379
4521	33322	40367
4522	33327	40357
4523	33331	40345
4524	33337	40336
4525	33342	40325
4526	33345	40314
4527	33351	40304
4528	33356	40294
4529	33361	40284
4530	33366	40273
4531	33370	40263
4532	33376	40253
4533	33381	40243
4534	33385	40231
4535	33390	40221
4536	33395	40211
4537	33398	40199
4538	33402	40187
4539	33408	40178
4540	33412	40166
4541	33417	40156
4542	33422	40146
4543	33427	40136
4544	33431	40125
4545	33436	40114
4546	33441	40105
4547	33449	40097
4548	33455	40089
4549	33461	40079
4550	33469	40074
4551	33476	40065
4552	33481	40055
4553	33486	40045
4554	33491	40035
4555	33496	40024
4556	33501	40014
4557	33505	40004
4558	33509	39992
4559	33514	39982
4560	33519	39972
4561	33524	39961
4562	33529	39951
4563	33532	39939
4564	33536	39927
4565	33541	39917
4566	33545	39906
4567	33551	39896
4568	33555	39886
4569	33560	39876
4570	33564	39864
4571	33568	39853
4572	33574	39844
4573	33578	39833
4574	33583	39823
4575	33590	39815
4576	33594	39804
4577	33599	39793
4578	33603	39782
4579	33607	39771
4580	33612	39761
4581	33617	39750
4582	33621	39740
4583	33626	39729
4584	33635	39723
4585	33643	39717
4586	33650	39710
4587	33654	39698
4588	33660	39690
4589	33664	39678
4590	33669	39668
4591	33673	39657
4592	33677	39645
4593	33682	39635
4594	33687	39625
4595	33691	39614
4596	33695	39603
4597	33700	39593
4598	33705	39583
4599	33710	39573
4600	33715	39562
4601	33722	39555
4602	33727	39545
4603	33731	39534
4604	33735	39522
4605	33740	39512
4606	33745	39502
4607	33750	39492
4608	33756	39483
4609	33759	39472
4610	33765	39462
4611	33771	39453
4612	33777	39444
4613	33783	39435
4614	33788	39425
4615	33793	39416
4616	33799	39406
4617	33802	39395
4618	33807	39385
4619	33811	39373
4620	33815	39362
4621	33819	39351
4622	33825	39342
4623	33835	39337
4624	33843	39331
4625	33850	39323
4626	33861	39321
4627	33871	39316
4628	33878	39308
4629	33884	39300
4630	33889	39290
4631	33897	39283
4632	33902	39274
4633	33908	39265
4634	33913	39255
4635	33921	39248
4636	33927	39239
4637	33934	39231
4638	33941	39223
4639	33947	39214
4640	33953	39206
4641	33962	39200
4642	33967	39191
4643	33972	39180
4644	33977	39170
4645	33981	39159
4646	33985	39148
4647	33992	39140
4648	33999	39133
4649	34007	39127
4650	34012	39117
4651	34017	39106
4652	34022	39097
4653	34027	39086
4654	34030	39075
4655	34035	39064
4656	34040	39054
4657	34045	39044
4658	34051	39035
4659	34056	39026
4660	34061	39016
4661	34066	39006
4662	34069	38994
4663	34074	38983
4664	34081	38976
4665	34086	38966
4666	34091	38956
4667	34096	38946
4668	34100	38935
4669	34105	38925
4670	34110	38915
4671	34115	38905
4672	34121	38897
4673	34125	38886
4674	34129	38875
4675	34136	38867
4676	34141	38857
4677	34147	38848
4678	34152	38838
4679	34156	38828
4680	34161	38817
4681	34164	38805
4682	34170	38796
4683	34176	38787
4684	34182	38779
4685	34190	38772
4686	34198	38765
4687	34204	38757
4688	34209	38747
4689	34214	38737
4690	34218	38726
4691	34223	38717
4692	34228	38707
4693	34233	38697
4694	34237	38685
4695	34242	38675
4696	34245	38664
4697	34250	38654
4698	34256	38645
4699	34262	38636
4700	34266	38625
4701	34272	38616
4702	34277	38607
4703	34282	38597
4704	34287	38587
4705	34292	38576
4706	34297	38566
4707	34301	38555
4708	34305	38545
4709	34310	38535
4710	34314	38524
4711	34319	38514
4712	34324	38505
4713	34329	38495
4714	34333	38484
4715	34337	38473
4716	34341	38461
4717	34346	38452
4718	34351	38442
4719	34356	38433
4720	34361	38423
4721	34368	38415
4722	34375	38407
4723	34381	38399
4724	34390	38394
4725	34397	38385
4726	34401	38375
4727	34407	38366
4728	34412	38356
4729	34418	38347
4730	34424	38339
4731	34429	38329
4732	34434	38319
4733	34439	38309
4734	34445	38300
4735	34449	38290
4736	34456	38282
4737	34460	38271
4738	34463	38260
4739	34468	38249
4740	34473	38239
4741	34476	38228
4742	34480	38217
4743	34485	38207
4744	34489	38196
4745	34493	38186
4746	34498	38175
4747	34502	38165
4748	34507	38155
4749	34513	38146
4750	34519	38137
4751	34524	38128
4752	34529	38118
4753	34533	38107
4754	34538	38097
4755	34543	38087
4756	34547	38077
4757	34552	38067
4758	34558	38058
4759	34564	38050
4760	34571	38042
4761	34578	38034
4762	34584	38026
4763	34590	38017
4764	34595	38007
4765	34602	37999
4766	34606	37989
4767	34611	37979
4768	34617	37970
4769	34621	37959
4770	34624	37948
4771	34629	37938
4772	34634	37928
4773	34639	37918
4774	34643	37908
4775	34650	37900
